,title,description,article_text
207,'I didn't disrespect the people of Mexico' - Messi insists he 'won't ask for forgiveness' after Canelo threat,"Argentina's Lionel Messi has spoken out on the threat he recieved from Saul 'Canelo' Alvarez, insisting he ''didn't disrespect the people of Mexico''."," WHAT HAPPENED? A dressing room video that showed a Mexico jersey on the floor by Messi's feet after their defeat to Argentina sparked outrage from Mexican boxer Canelo, who issued a threat on Twitter saying ""Messi better pray I don’t find him"". Alvarez has since issued a statement apologising for getting ""carried away"", and Messi denied any wrongdoing after Argentina's latest World Cup win over Poland. WHAT THEY SAID: ""It was a misunderstanding,"" Messi explained. ""Those who know me know that I don't disrespect anyone. These are things that happen in the locker room after the game. I don't have to ask for forgiveness because I didn't disrespect the people of Mexico or the jersey."" THE BIGGER PICTURE: The scenes in the Argentina changing room came after Messi inspired a 2-0 victory over El Tri on matchday two. The Albiceleste ended up finishing top of Group C following a win over Poland by the same scoreline on Wednesday night, capping off a remarkable recovery following their opening defeat to Saudi Arabia. IN TWO PHOTOS: WHAT NEXT FOR MESSI? Messi will lead out his country once again in their last 16 tie, where they will face Australia on Monday. Which was the best World Cup winning team? Which was the best World Cup winning team?"
208,England World Cup absentee James picks his three toughest ever opponents & snubs Messi for Ronaldo in GOAT debate,"While Reece James recovers from a knee injury, the Chelsea and England right-back revealed the toughest opponents he's ever faced in a Twitter Q&A."," WHAT HAPPENED? James also weighed in on the age-old Lionel Messi vs Cristiano Ronaldo debate, opting for the Portugal captain and snubbing the boy from Rosario. In terms of his most testing adversaries on the pitch, the 22-year-old awarded those titles to Vincius Jr, Rafael Leao and Sadio Mane. WHAT THEY SAID: Regarding his toughest opponents, James wrote “3 hardest players I’ve ever played against are all left wingers! Vinicius Jr, [Rafael] Leao and [Sadio] Mane!”, while on the long-running debate about the world's greatest, the Blues star simply put ""Ronaldo"" in response. THE BIGGER PICTURE: James is currently spending time in rehabilitation following a knee injury suffered in early October which saw him miss England's World Cup campaign. The Blues defender has two goals and two assists in eleven appearances for Chelsea so far this season and was verbal in his disappointment of being snubbed for Qatar.  IN THREE PHOTOS: DID YOU KNOW? James has been directly involved in 16 goals in the Premier League since the start of last season (6 goals, 10 assists), the most of any full-back or wing-back, despite only playing in 33 of Chelsea's 51 games in this period. WHAT NEXT FOR JAMES? With Chelsea lumbering down in eighth at the turn of the international break, a fully fit James will likely form a vital part of Graham Potter's side in the new year as they chase the Champions League spots. Which was the best World Cup winning team? Which was the best World Cup winning team?"
209,"Canada vs Morocco: Live stream, TV channel, kick-off time & where to watch","How to watch and stream Canada against Morocco on TV and online in the United States, United Kingdom, Africa & India."," Morocco face Canada at the Al Thumama Stadium on Thursday with their hopes of reaching the 2022 World Cup knockout stages well and truly alive. The final matchday remains extremely tight and barring Canada, all three teams have the possibility to qualify, albeit at the expense of one another.  The equation remains simple for Morocco as they just need a draw to progress. However, if they are defeated things get complicated for Achraf Hakimi and co. In that case, Belgium must lose the other tie against Croatia in order for them to progress, or if Croatia loses, then they must do so by two more goals than Morocco. The Atlas Lions are yet to concede in this World Cup and if they play to their potential then qualification should not be a problem.  On the other hand, Canada will be playing for pride as they have already been knocked out after losing two games against Croatia and Belgium respectively.  GOAL brings you details on how to watch the game on TV in the U.S., UK, Africa and India as well as how to stream live online. This page contains affiliate links. When you subscribe through the links provided, we may earn a commission.  Canada vs Morocco: Date & kick-off time Game: Canada vs Morocco Date: December 1, 2022 Kick-off: 10 am ET / 3 pm GMT / 5 pm CAT / 8:30 pm IST Venue: Al Thumama Stadium Stream: fuboTV (start with a free trial) How to watch Canada vs Morocco on TV & live stream online In the United States (U.S.), the game can be watched live and on-demand with fuboTV (start with a free trial). New users can sign up for a free seven-day trial of the live sports streaming service, which can be accessed via iOS, Android, Chromecast, Amazon Fire TV, Roku and Apple TV as well as on a web browser. Viewers in the U.S. can also watch the game on Fox Sports (English) and Telemundo (Spanish). BBC Two is showing the clash in the United Kingdom (UK), with streaming via BBC iPlayer. In India, the Sports18 network has the rights to show World Cup games on TV, with streaming services on JioCinema. Region TV channel Live stream U.S. Fox Sports, Telemundo fuboTV UK BBC Two  BBC iPlayer India Sports18 SD/HD, MTV HD JioCinema Africa SuperSport SuperSport Canada squad & team news Canada have an entirely fit squad ahead of this fixture. With nothing at stake, coach John Herdman might decide to field some fringe players. Ismael Kone might be handed a start, while Junior Hoillet could be reinstated to the starting XI in place of Cyle Larin.  Canada possible XI: Clair; Johnston, Steven Vitoria, Miller, Adekugbe; Buchanan, Kone, Eustaquio, Hoilett; Davies, David Position Players Goalkeepers Paternis, Borjan, St Clair Defenders Johnson, Adekugbe, Miller, Vitoria, Laryea, Cornelius, Waterman Midfielders Piette, Eustaquio, Hutchinson, Kaye, Osorio, Wotherspoon, Fraser, Kone Forwards Cavallini, Hoilett, Buchanan, Larin, Davies, David, Millar, Ugbo Morocco squad and team news Yassine Bounou could not take the field against Belgium after feeling unwell. He is expected to make a comeback. Other than that, Walid Regraui is unlikely to make any changes to the team that won against Belgium.  Morocco possible XI: Bounou; Hakimi, Aguerd, Saiss, Mazraoui; Amrabat, Ounahi, Amallah; Ziyech, En-Nesyri, Boufal Position Players Goalkeepers Bono, Mohamedi, Tagnaouti Defenders Hakimi, Mazraoui, Aguerd, Saiss, Dari, Attiat-Allah, Benoun, El Yamiq Midfielders Amrabat, Sabiri, Amallah, Ounahi, El Khannous, Jabrane Forwards Ziyech, Boufal, Aboukhlal, Harit, Ezzalzouli, Chair, En-Nesyri, Cheddira, Hamdallah Which was the best World Cup winning team? Which was the best World Cup winning team?"
210,"Croatia vs Belgium: Live stream, TV channel, kick-off time & where to watch","How to watch and stream Croatia against Belgium on TV and online in the United States, United Kingdom, Africa & India."," The two European giants in Croatia and Belgium are set to face each other at the Ahmed bin Ali Stadium on Thursday. Both teams are in contention to reach the knockout stages of the 2022 World Cup.  Croatia sit atop Group F with four points and a draw will be enough for them to seal a round of 16 berth. A victory would guarantee them the top spot in the group and Zlatko Dalic's men are unbeaten in their last eight matches across all competitions.  Belgium have their work cut out as they need a win after suffering a shock defeat to Morocco in their previous match. A draw will not be enough as they are currently behind the Atlas Lions on goal difference. GOAL brings you details on how to watch the game on TV in the U.S., UK, Africa and India as well as how to stream live online. This page contains affiliate links. When you subscribe through the links provided, we may earn a commission.  Croatia vs Belgium: Date & kick-off time Game: Croatia vs Belgium Date: December 1, 2022 Kick-off: 10 am ET / 3 pm GMT / 5 pm CAT / 8:30 pm IST Venue: Ahmed bin Ali Stadium Stream: fuboTV (start with a free trial) How to watch Croatia vs Belgium on TV & live stream online In the United States (U.S.), the game can be watched live and on-demand with fuboTV (start with a free trial). New users can sign up for a free seven-day trial of the live sports streaming service, which can be accessed via iOS, Android, Chromecast, Amazon Fire TV, Roku and Apple TV as well as on a web browser. Viewers in the U.S. can also watch the game on Fox Network (English) and Telemundo (Spanish). BBC One is showing the clash in the United Kingdom (UK), with streaming via BBC iPlayer. In India, the Sports18 network has the rights to show World Cup games on TV, with streaming services on JioCinema. Region TV channel Live stream U.S. Fox Network, Telemundo fuboTV, Fox Sports App & web, Peacock, Sling TV.  UK BBC One  BBC iPlayer, BBC Sport Web India Sports18 SD/HD, MTV HD JioCinema Africa SuperSport SuperSport Croatia squad & team news Croatia have an entirely fit squad ahead of this fixture. Dalic will likely stick to the same XI that won 4-1 against Canada.  However, Luka Modric needs to be cautious as he is just a booking away from suspension.  Croatia possible XI: Livakovic; Juranovic, Lovren, Gvardiol, Sosa; Modric, Brozovic, Kovacic; Kramaric, Livaja, Perisic Position Players Goalkeepers Livakovic, Ivusic, Grbic Defenders Vida, Lovren, Barisic, Juranovic, Sosa, Gvardiol, Stanisic, Erlic, Sutalo Midfielders Modric, Kovacic, Brozovic, Pasalic, Vlasic, Majer, Jakic, Sucic Forwards Perisic, Kramaric, Perkovic, Orsic, Budimir, Livaja Belgium squad and team news Belgium will be without Amadou Onana due to suspension. He is likely to be replaced by Leicester City midfielder Youri Tielemans.  Apart from Onana, everyone is available for selection. Goalkeeper Thibaut Courtois is set for his 100th international appearance.  Belgium possible XI: Courtois; Castagne, Alderweireld, Vertonghen; Meunier, Tielemans, Witsel, Carrasco; De Bruyne, E. Hazard; Batshuayi Position Players Goalkeepers Courtois, Mignolet, Casteels Defenders Alderweireld, Theate, Faes, Vertonghen, Meunier, Castagne, Debast. Midfielders Witsel, De Bruyne, Tielemans, Carrasco, Onana, Dendoncker, Vanaken, Ketelaere. Forwards E Hazard, Mertens, T Hazard, Trossard, Batshuayi, Openda, Doku. Which was the best World Cup winning team? Which was the best World Cup winning team?"
211,A World Cup of Firsts,GOAL is celebrating 22 football moments that have never happened before on the World’s biggest stage as they keep taking place in Qatar," The Qatar 2022 World Cup is special for so many different reasons. It's the first to be played in the Middle East. It's the first to be played during November and December. It's the first in nearly 100 years to have most of the stadiums in one city. And for a number of players & teams it will be the World Cup where they do something that's never been done before. From fearless football feats to fancy footwork, record breakers to break through players, if a World Cup first happens on the pitch, this is the first place you'll hear about it. "
212,Ronaldo missed Portugal training ahead of South Korea clash amid mounting injury concerns for Santos,Cristiano Ronaldo missed Portugal's training session on Wednesday ahead of their World Cup clash with South Korea.," WHAT HAPPENED? Ronaldo did not train with the group ahead of their final group-stage clash against South Korea in Group H on Friday. He instead worked individually, reportedly sticking to a tailor-made plan. The 37-year-old started both of Portugal's opening games against Ghana and Uruguay, and is not considered an injury doubt at this stage. THE BIGGER PICTURE: Portugal have already qualified for the round of 16 and so head coach Fernando Santos can afford the luxury to rest the forward. He has serious injury concerns elsewhere, however, with Nuno Mendes set to miss the rest of the World Cup with a thigh injury after he limped off in tears during Portugal's win over Uruguay. Danilo Pereira and Otavio were also absent from Portugal's latest training session as they are recovering from broken ribs and muscular problems respectively.  IN TWO PHOTOS:   WHAT NEXT FOR PORTUGAL? The Seleccao will take the field against South Korea on Friday in their final group-stage encounter at the Education City Stadium.  Which was the best World Cup winning team? Which was the best World Cup winning team?"
213,WATCH: 3 am scenes! Australia fans go wild as Socceroos book World Cup last-16 place,Australian fans were engaged in wild celebrations in the early hours of the morning after the Socceroos sealed a World Cup knockout berth.," WHAT HAPPENED? Graham Arnold's men sealed a famous 1-0 win over Denmark on Wednesday, propelling them to the round of 16 at the 2022 World Cup. Australia finished second in Group D, courtesy of a winner from Matthew Leckie in the second half. The match ended in the early hours of the morning in Melbourne but fans flocked to the street to celebrate the win with flares and drums. Scenes in @FedSquare after the #Socceroos goal! #FIFAWorldCup pic.twitter.com/CRZKqIvQak THE BIGGER PICTURE: Australia have qualified for the knockouts for the first time since 2006. They will look to better that record this time around but face a tough hurdle. WHAT NEXT FOR AUSTRALIA? The Socceroos will face Argentina next on Saturday at the Ahmed bin Ali Stadium for a place in the quarterfinals. Which was the best World Cup winning team? Which was the best World Cup winning team?"
214,'Maradona would be super happy' - Messi reacts to breaking Argentina legend's World Cup record,Lionel Messi thinks Diego Maradona ''would be super happy'' to have seen him break an Argentina World Cup record previously held by the national icon.," WHAT HAPPENED? Despite Messi missing from the spot, Alexis Mac Allister and Julian Alvarez sealed a 2-0 victory against Poland on Wednesday that saw Argentina progress to the 2022 World Cup knockout stages as winners of Group C. When Messi took to the pitch he set another record as he became Argentina's most-capped player in the World Cup with 22 appearances, surpassing Maradona. The Paris Saint-Germain forward had a wonderful relationship with Maradona and he believes the late Argentine great would be ''super happy'' with his latest achievement. WHAT THEY SAID: ""I learned it recently, I didn't know it. It's a pleasure to be able to continue to achieve these kinds of records,'' Messi said when quizzed on the record after the Poland win. ''I think Diego would be super happy for me because he always showed me a lot of affection, he was always happy when things went well for me.'' THE BIGGER PICTURE: Messi missed the chance to increase his tally of World Cup goals to nine after fluffing his lines from the penalty spot, but he is still in the hunt for the 2022 edition's Golden Boot, having scored in both of Argentina's opening group games against Saudi Arabia and Mexico. IN TWO PHOTOS:   WHAT NEXT FOR MESSI? The Argentine skipper will be back in action on Saturday when the Albiceleste take on Australia in the round of 16 at the Ahmad bin Ali Stadium.  Which was the best World Cup winning team? Which was the best World Cup winning team?"
215,Carlos Valderrama: A Colombian icon - and not just for the hair,"The playmaker may have been renowned for his blonde mane but he was, first and foremost, a magnificent midfielder with a fantastic passing range."," Carlos Valderrama has always been easy to spot. That mop of blonde curly hair makes him one of the most recognisable figures in football. There was a time, though, before streaming, social media and widespread TV coverage, when it was difficult for football fanatics to watch the game's greatest players in action. Consequently, some top talent remained hidden for longer than it should have. Just like Valderrama.  The Colombian had been the best player at the 1997 Copa America and yet was relatively unknown in Europe. That all changed when he graced Wembley the following year.  Valderrama obviously stood out immediately because of his magnificent hair, but what really caught the eye was his wondrous range of passing. The English press were instantly smitten, and were full of praise for the quick thinking of Montpellier president Louis Nicollin, who had shrewdly signed Valderrama before any of Europe's biggest clubs.  ""We had heard there was a great midfielder playing in Colombia so we went down to take a look for ourselves,"" Nicollin told FIFA's official website. ""Then, we went to see him play for Colombia at Wembley in May 1988. We agreed terms with his club and Valderrama signed on right away.  ""He played like a dream in London and the following day all the English papers ran stories entitled 'Lucky Montpellier'."" Valderrama initially struggled to adapt to the more physical Ligue 1, and it didn't help that he wasn't the most industrious of midfielders. However, by the time the 1990 World Cup rolled around, he was playing the best football of his spell in Europe, having just inspired Montpellier to a Coupe de France triumph.  ""In the fast and furious European game he wasn’t always at his ease,"" former team-mate Laurent Blanc explained. ""He was a natural exponent of 'toque', keeping the ball moving.  ""But he was so gifted that we could give him the ball when we didn’t know what else to do with it knowing he wouldn’t lose it... and often he would do things that most of us only dream about!"" Valderrama underlined that fact at Italia '90, the tournament which made him a global icon.  He was never the most prolific of goalscorers but he helped Colombia kick off their campaign with a sweet strike in a 2-0 win over UAE in Bologna. Defeat against Yugoslavia put the team in an awkward position, needing at least a point against eventual winners West Germany in their final group fixture to progress. They looked doomed, then, when Pierre Littbarski broke the deadlock with just over two minutes of normal time remaining at San Siro. However, Valderrama intervened, and in sensational fashion, skipping past a couple of players before teeing up Freddy Rincon for a last-gasp equaliser that sent Colombia through to the last 16. Unfortunately, they would prove authors of their own downfall against Cameroon, with Rene Higuita making one of the most infamous errors in World Cup history, gifting Roger Milla the crucial opening goal in a 2-1 defeat in Naples after embarking upon an ill-advised dribble outside of his area in extra time. Back home, though, the fans were immensely proud of the national team's performances in what was only their second appearance at the finals – and after a 28-year gap too. The reaction to the team's elimination from USA 94, though, was as shocking as it was tragic, with Andres Escobar shot dead shortly after returning home. The defender had scored the own goal which had effectively knocked Colombia out of a tournament many had tipped them to win, and was the reported motive for his murder.  Valderrama, just like the rest of his team-mates, was devastated by Escobar's death. ""It's still very difficult for me to talk about him,"" he told the St. Petersburg Times seven years later. ""It's very painful.  ""He was very close to me. We were very good friends, very good friends. That was my worst experience playing the sport."" Valderrama would go on to appear in a third World Cup, in 1998, but he was 37 at that stage and proved unable to prevent a weaker Colombia side from suffering another first-round exit. ""Naturally, I would have liked to have been world champion, but I don't regret the fact I wasn't,"" Valderrama later told FIFA.  ""You should only worry when you never get the chance to reach certain goals, and the fact is my team-mates and I had that chance, not just once but three times.  ""The World Cup is so tough that the best team we ever had, the one that went to USA 94, didn't even get past the group phase. We just didn't have it in us to win it.  ""Sport has been very good to me, though. I'll always remember those great moments we had with the national squad."" Football fans will always remember Valderrama, too, of course. And not just for the hair either. Which was the best World Cup winning team? Which was the best World Cup winning team?"
216,Honest to a fault: De Bruyne both a victim and cause of Belgium's World Cup breakdown,"Few fans disagreed with the Manchester City star when he claimed the Golden Generation's time had passed, but some of his team-mates aren't impressed"," Kevin De Bruyne was named Man of the Match in Belgium's highly fortuitous win over Canada. It was a farcical fan vote. And he was the first to admit it. ""I don't think I played a great game,"" a bemused De Bruyne told reporters. ""I don't know why I got the trophy."" And that's the thing about De Bruyne. He's honest. Maybe to a fault.  It's been evident for some time now that Belgium are a fading force. The feeling is that the 'Golden Generation' has lost its lustre. So, the last thing Roberto Martinez needed was for his best player to add his voice to the chorus of critics. In an interview with The Guardian last Saturday, De Bruyne was asked if Belgium could win the World Cup. His response? ""No chance, we're too old."" It got worse. ""I think our chance was 2018,"" he confessed. ""We have a good team, but it is ageing. We lost some key players. We have some good new players coming, but they are not at the level other players were in 2018. I see us more as outsiders."" In an era in which so few footballers say anything remotely interesting, De Bruyne should be commended for his frankness. However, his comments, which came just a day before Belgium's shock 2-0 loss to Morocco, clearly didn't go over well with his team-mates.  Speaking immediately after the game, veteran defender Jan Vertonghen sarcastically stated, ""I guess we attack badly because we are also too old up front..."" Martinez did his best to defuse the bomb that De Bruyne had dropped on the squad, arguing that sometimes comments are taken out of context. He even tried to argue that maybe it was a clever attempt to play down Belgium's chances. If it was a ""double bluff"", it backfired badly. Rather than lull Morocco into a false sense of security, it instead left Belgium looking like a squad in a state of disarray.  RTL even claimed that there had been an altercation between De Bruyne, Vertonghen and EdenHazard,  who had also labelled the Belgian backline ""not the fastest"". Romelu Lukaku supposedly had to break it up. Thibaut Courtois was quick to dismiss the veracity of the report, though, labelling it ""lies"". ""A situation was described [in that report] that doesn't exist,"" the goalkeeper insisted. ""As a group, we need to avoid that negativity. Everything was clarified. Everyone has openly expressed their opinion. It's good that we had a group conversation. We said what we thought to each other. We have to be honest with each other and fight for each other on the pitch."" Interestingly, Martinez doesn't believe that his players have been guilty of a lack of effort, instead pointing to a bizarre lack of confidence in possession. ""I thought we played [against Morocco] with the fear of losing,"" he said. ""Without the ball, we still work for each other, but when we have the ball, we don't stand out, we are not ourselves."" De Bruyne is the most glaring, and concerning, case in point.  He looks nothing like the player that has made the Premier League his playground over the past few years. He has no goals, no assists and just two successful dribbles to his name, while his pass accuracy is 71.43 percent.  There was disbelief in the stands during the Canada game when De Bruyne butchered a brilliant breakaway that he himself had sparked by failing to spot the supporting Youri Tielemans completely unmarked to his right, while he latter suffered the ignominy of being nutmegged by Stephen Eustaquio, which drew one of the loudest cheers of the night. De Bruyne fared even worse against Morocco, creating just one chance, losing the ball a whopping 28 times and having zero touches in the opposition area.  A colossal improvement is required if Belgium are to have any chance of beating Croatia in their final fixture to seal a place in the last 16.  Martinez has tried to alleviate the pressure on De Bruyne by pointing out that it’s not just the City star who is struggling in Qatar. “We’ve not seen the best Belgium,” he argued. But we’re unlikely to see the best Belgium if we don’t see the best De Bruyne.  Furthermore, while the 31-year-old has more pressing concerns right now, it’s difficult not to ponder De Bruyne’s place in the pantheon of the game’s greatest players.  His status as a Premier League legend is beyond dispute. But he has yet to win a major European honour at club level, or a major trophy triumph with the most talented Belgium side of all time. For example, on Thursday, he will go up against Luka Modric. Exceptionally gifted as De Bruyne obviously is, would anyone really put him in the same bracket as a midfield mastermind that has been utterly integral to five Champions League triumphs at club level, as well as Croatia's run to the final of the 2018 World Cup? Even Vincent Kompany admitted before the tournament began that he feared his former team-mate might never claim the Ballon d’Or award that he feels his talent so richly deserves. ""If I was Kevin – or any player hoping to win it – I would get in there now. He needs to win it before [Erling] Haaland and [Kylian] Mbappe start,"" the Burnley boss quite correctly pointed out. ""Because, for the next 15 years, it could be another Messi-Ronaldo scenario. The next couple of years is definitely the moment for Kevin to get involved and try to win it. ""Of course, it’s still a team effort to get to those closing stages, but De Bruyne is an important player for Belgium. He has been involved in the Ballon d’Or vote for a few years now and he can win it. He is at his peak. I have no doubt Kevin will be a key player in this tournament."" De Bruyne has obviously yet to make his mark in Qatar, but there is still time. The Croatia clash will decide Belgium's fate, and arguably De Bruyne's World Cup legacy. Nothing less than a victory will suffice. The Golden Generation is never going to get another crack at this trophy and a first-round exit would tarnish both Belgium's reputation, and De Bruyne's. As he'd no doubt be the first to admit. Who will progress to the FIFA World Cup quarter-finals? Who will progress to the FIFA World Cup quarter-finals?"
217,"Rashford or Saka, and what about Foden? The big England decisions Southgate must make against Senegal","The Three Lions continue their World Cup campaign with a last-16 meeting with the African champions on Sunday, but their line up is far from clear"," Gareth Southgate could not have asked for much more when England took on Wales on Tuesday. The England manager was under pressure following a disappointing 0-0 draw with the United States, with many pointing the finger at his tactics and team selection. So he needed a good performance and that’s exactly what he got, with England cruising to a 3-0 win which saw them top their group and set up a last-16 clash with Senegal on Sunday. Southgate shuffled his pack slightly and his changes worked perfectly, with Marcus Rashford and Phil Foden - who were both handed their first starts of the tournament - sharing the goals between them. But that leaves the England manager facing some difficult decisions when it comes to selecting his side to face Senegal. GOAL, takes a look at some of the issues Southgate must decide on..."
218,'I lost €100 bet with Messi! - Szczesny reveals penalty wager with Argentina captain & admits he'll 'probably get banned',Wojciech Szczesny has revealed that he lost a €100 bet with Lionel Messi over the penalty incident during Argentina's win over Poland.," WHAT HAPPENED? Messi was bailed out after seeing his penalty saved by Szczesny as goals from Alexis Mac Allister and Julian Alvarez propelled Argentina to a 2-0 victory over Poland and seal the top spot in Group C. There was much controversy around the first-half penalty decision as it was deemed that Szczesny caught Messi in the face with his arm while grabbing an aerial ball. The keeper was so confident that referee Danny Makkelie would not point to the spot after checking VAR that he went ahead and placed a €100 bet with Messi. However, Szczesny lost the bet as Makkelie gave the penalty, and he has jokingly admitted that he is now expecting to be punished. WHAT THEY SAID: ""We spoke before the penalty and I told would bet him €100 that he [referee] wasn't going to give it,"" Szczesny told TV2.  ""So I've lost a bet against Messi. I don't know if that's allowed at the World Cup -- I'm probably going to get banned for it! But I don't care right now. I'm not going to pay him either -- he doesn't care about €100 I think he has enough.'' THE BIGGER PICTURE: The Juventus keeper has been in fine form in this World Cup and is now up to two penalty saves, having also denied Saudi Arabia's Salem Al-Dawsari from 12 yards on matchday two. Ultimately, his save against Messi turned out to be crucial for Poland in the goal-difference battle with Mexico as they also progressed to the last 16. ""I was fortunate twice this competition,"" he told RAI Sport. ""It's a great moment in the career of a player, the World Cup is the maximum and this is special. There's a bit of work that goes into it, too, but in order to save a Messi penalty, you need some luck as well."" IN THREE PHOTOS:   WHAT NEXT FOR SZCZESNY? The goalkeeper will be in action next against France on Sunday in the round of 16 tie at the Al Thumama Stadium.  Which was the best World Cup winning team? Which was the best World Cup winning team?"
219,GOAL50 2022: Jude Bellingham vs Phil Foden,Phil Foden and Jude Bellingham represent the future of England—and maybe even the present—but who will get your GOAL50 vote?," This year’s GOAL50 is full of some classic clashes between the world’s finest players, but we need GOAL readers to cast your votes to decide who deserves to finish on top. Two outside contenders for GOAL50 are Jude Bellingham and Phil Foden, with both young midfielders sure to be popular picks among voters. The two sensational talents have the potential to be the future of England’s midfield—some would argue they already ought to represent the present—but will either of them get their hands on GOAL50 this year? This is the second time Foden has made the shortlist, having made the cut in 2021 on the back of magnificent year when he won the Young Player of the Season award and impressed at the European Championship. Since then, he's gone from strength to strength; he made 28 appearances as Manchester City again won the title last term, and is firmly on course to register his career best goal returns this term. Already this season, the 22-year-old has had a hand in 10 league goals—only four fewer than in the whole of last term—and even netted a hat-trick in October’s 6-3 rout of Manchester United. Foden may be a generational talent, but he’s currently being eclipsed in the England team by Borussia Dortmund’s Bellingham, who may also pip the Manchester City man in GOAL50. Despite his slender years, the 19-year-old already looks accomplished at the highest levels of world football, having excelled in the Champions League and the Bundesliga. His form has prompted transfer rumours linking him with a move to Chelsea, Liverpool and Manchester United, although for now he’s focused on England’s World Cup bid—having already opened his international account against Iran in the Three Lions’ opener. The wonderkid’s individual qualities—his dynamism, technique, intelligence—set him apart as a future England great, while his maturity has already prompted talk that he could be a long-term captain of the national side. Future accolades surely wait this prodigy, but should he already be considered a GOAL50 contender? Voting is open from November 15 until December 18. It couldn't be easier, so get voting! Remember, it's not our list, it's yours.The Ultimate Trivia Battle! Up to $10,000 in daily prizes! Who will progress to the FIFA World Cup quarter-finals? Who will progress to the FIFA World Cup quarter-finals?"
220,Quiz! Can you name the Croatia starting XI from the 2018 World Cup final?,"Croatia aren't quite the team they were in 2018, but there are still several faces who remain from that World Cup final lineup..."," Croatia shocked the globe four and a half years ago, making it all the way to the World Cup final in Moscow where they were soundly defeated by France. Ahead of their crucial, final group game against Belgium in one of today's early kick-offs, we want you to name the 11 players and two subs that graced the field at the Luzhniki Stadium that fateful night.  Massive respect to anyone who gets all 13. Which was the best World Cup winning team? Which was the best World Cup winning team?"
221,"Ultimate Japan dream team - Nakamura & Honda in, Kagawa out","Some fantastic players have represented Japan, but only the best of the best can make their dream team!"," Japan are a regular at major tournaments like the World Cup and the AFC Asian Cup.  The Samurai Blue have featured in the last seven World Cups and qualified for the knockout stages in 2002, 2010 and 2018. Not only that, Japan are the first country from outside the American continent to ever participate in the Copa America, having played in the 1999 and 2019 editions. Over the years, some great players have featured for the Japanese national team, with players such as Keisuke Honda, Shunsuke Nakamura and Hidetoshi Nakata household names in the European football scene. But who make up their best-ever XI?"
222,'I got to show off' - Poland keeper Szczesny revels in Messi penalty save & claims he always knew which way Argentina superstar would go,Poland goalkeeper Wojciech Szczesny has claimed he knew where Lionel Messi would shoot after he saved his penalty at the World Cup.," WHAT HAPPENED? With Argentina piling on the pressure in their final group game against Poland, they were awarded a penalty in controversial circumstances during the first half. VAR adjudged Szczesny to have fouled Messi by making contact when coming for a cross, but he saved the resulting spot-kick in tremendous fashion to deny the seven-time Ballon d'Or winner. WHAT HE SAID: Speaking after the match to TVP, the Juventus stopper explained his point of view on the incident: ""I immediately told the referee that I touched him (Messi) with my hand in the face, but I only hit him on the side of his face. I told him there was contact but I don't think there is a penalty. The referee decided otherwise and that's fine - I got to show off. ""Now I can say that I knew where Messi would shoot, but at the time I wasn't so sure. Leo looks at the keeper on some penalties and hits hard on others,"" he added. ""I knew that if he was going to hit hard, it would be more to my left. I saw that he was not stopping, so I went, I sensed, I defended. I'm happy because that penalty gave something in the end. Very big satisfaction. I owed it to the team."" THE BIGGER PICTURE:Astoundingly, his fine effort to paw away Messi's spot kick means Szczesny has now already saved two penalties at the 2022 World Cup. And while it wasn't enough to inspire Poland to victory on the night, it proved crucial in ensuring they made it out of Group C and into the last 16. IN THREE PHOTOS: WHAT NEXT FOR POLAND? Thanks to Szczesny's heroics - and some drama elsewhere in Group C in the match between Saudi Arabia and Mexico - Poland have booked a date in the last 16 with defending champions France. Which was the best World Cup winning team? Which was the best World Cup winning team?"
223,Explained: Why Mexico got rid of Gerardo 'Tata' Martino immediately after World Cup elimination,Gerardo 'Tata' Martino confirmed he would no longer manage Mexico in the aftermath of their World Cup elimination on Wednesday.," WHAT HAPPENED? Martino told reporters his tenure ended the second the final whistle blew on Wednesday. With his exit, a hire that at first inspired hope in 2019, finished in failure. WHY WAS MARTINO LET GO? The Argentine coach had become unpopular long before the World Cup, with losses to the United States in the Nations League and Gold Cup finals in the summer of 2021 turning his spell with El Tri toxic. Mexico decided not to make a change late in the qualifying cycle, but their continued trust in Martino didn't pan out, as the team's attack looked hopeless until it was too late in Qatar. AND WHAT'S MORE: Martino's unpopularity and his at times combative public persona led to reports that he would have left his post even if Mexico made a deep run in the tournament. All parties were ready to move on from a partnership that never worked. STORY IN TWO PHOTOS: WHAT'S NEXT FOR MEXICO? They must do a thorough analysis of what went wrong at the 2022 World Cup. That goes beyond finding a new manager; figuring out how to better develop the next generation of strikers will be a priority following a very poor tournament in that department. Which was the best World Cup winning team? Which was the best World Cup winning team?"
